team,year,statName,statValue,category
Syracuse,2023,passAttempts,315,
Syracuse,2023,interceptions,15,
Syracuse,2023,puntReturnTDs,0,
Syracuse,2023,totalYards,4467,
Syracuse,2023,sacks,29,
Syracuse,2023,rushingTDs,20,
Syracuse,2023,turnovers,24,
Syracuse,2023,kickReturnTDs,0,
Syracuse,2023,tacklesForLoss,78,
Syracuse,2023,rushingYards,2230,
Syracuse,2023,netPassingYards,2237,
Syracuse,2023,games,13,
Syracuse,2023,fumblesRecovered,13,
Syracuse,2023,kickReturns,21,
Syracuse,2023,rushingAttempts,530,
Syracuse,2023,thirdDowns,179,
Syracuse,2023,penaltyYards,801,
Syracuse,2023,kickReturnYards,381,
Syracuse,2023,fourthDowns,20,
Syracuse,2023,passingTDs,17,
Syracuse,2023,possessionTime,22057,
Syracuse,2023,thirdDownConversions,70,
Syracuse,2023,penalties,95,
Syracuse,2023,interceptionYards,215,
Syracuse,2023,passCompletions,191,
Syracuse,2023,puntReturnYards,272,
Syracuse,2023,interceptionTDs,3,
Syracuse,2023,firstDowns,232,
Syracuse,2023,fourthDownConversions,10,
Syracuse,2023,puntReturns,27,
TCU,2023,puntReturnYards,152,
TCU,2023,rushingYards,1854,
TCU,2023,rushingAttempts,406,
TCU,2023,possessionTime,19699,
TCU,2023,rushingTDs,19,
TCU,2023,games,12,
TCU,2023,interceptionTDs,1,
TCU,2023,puntReturnTDs,1,
TCU,2023,netPassingYards,3746,
TCU,2023,fumblesLost,4,
TCU,2023,thirdDowns,177,
TCU,2023,turnovers,19,
TCU,2023,penalties,74,
TCU,2023,passAttempts,503,
TCU,2023,kickReturns,32,
TCU,2023,firstDowns,300,
TCU,2023,kickReturnTDs,0,
TCU,2023,totalYards,5600,
TCU,2023,interceptionYards,129,
TCU,2023,puntReturns,15,
TCU,2023,sacks,22,
TCU,2023,fourthDownConversions,16,
TCU,2023,tacklesForLoss,60,
TCU,2023,fumblesRecovered,4,
TCU,2023,interceptions,15,
TCU,2023,penaltyYards,643,
TCU,2023,thirdDownConversions,82,
TCU,2023,fourthDowns,32,
TCU,2023,passCompletions,319,
TCU,2023,passingTDs,27,
TCU,2023,kickReturnYards,700,
TCU,2023,passesIntercepted,8,
Temple,2023,rushingYards,1155,
Temple,2023,kickReturnYards,688,
Temple,2023,games,12,
Temple,2023,puntReturnTDs,0,
Temple,2023,fourthDowns,45,
Temple,2023,kickReturnTDs,1,
Temple,2023,passesIntercepted,3,
Temple,2023,passingTDs,23,
Temple,2023,tacklesForLoss,67,
Temple,2023,passAttempts,508,
Temple,2023,puntReturns,14,
Temple,2023,sacks,22,
Temple,2023,puntReturnYards,76,
Temple,2023,interceptions,16,
Temple,2023,thirdDowns,173,
Temple,2023,penalties,54,
Temple,2023,fumblesRecovered,2,
Temple,2023,totalYards,4475,
Temple,2023,fourthDownConversions,23,
Temple,2023,possessionTime,20416,
Temple,2023,rushingTDs,9,
Temple,2023,penaltyYards,440,
Temple,2023,rushingAttempts,331,
Temple,2023,passCompletions,283,
Temple,2023,kickReturns,39,
Temple,2023,firstDowns,247,
Temple,2023,interceptionTDs,0,
Temple,2023,fumblesLost,9,
Temple,2023,thirdDownConversions,66,
Temple,2023,turnovers,25,
Temple,2023,netPassingYards,3320,
Temple,2023,interceptionYards,2,
Tennessee,2023,kickReturnYards,293,
Tennessee,2023,penaltyYards,883,
Tennessee,2023,totalYards,5825,
Tennessee,2023,fumblesLost,7,
Tennessee,2023,fourthDowns,18,
Tennessee,2023,turnovers,12,
Tennessee,2023,rushingYards,2662,
Tennessee,2023,interceptionYards,239,
Tennessee,2023,kickReturnTDs,0,
Tennessee,2023,passingTDs,22,
Tennessee,2023,fourthDownConversions,7,
Tennessee,2023,possessionTime,19457,
Tennessee,2023,puntReturnYards,251,
Tennessee,2023,puntReturns,23,
Tennessee,2023,sacks,41,
Tennessee,2023,firstDowns,284,
Tennessee,2023,games,13,
Tennessee,2023,puntReturnTDs,1,
Tennessee,2023,rushingAttempts,489,
Tennessee,2023,kickReturns,15,
Tennessee,2023,thirdDownConversions,74,
Tennessee,2023,interceptions,5,
Tennessee,2023,tacklesForLoss,101,
Tennessee,2023,passesIntercepted,12,
Tennessee,2023,interceptionTDs,4,
Tennessee,2023,penalties,101,
Tennessee,2023,passCompletions,263,
Tennessee,2023,netPassingYards,3163,
Tennessee,2023,rushingTDs,23,
Tennessee,2023,fumblesRecovered,6,
Tennessee,2023,thirdDowns,176,
Tennessee,2023,passAttempts,411,
Texas,2023,puntReturnYards,393,
Texas,2023,totalYards,6685,
Texas,2023,rushingYards,2638,
Texas,2023,interceptionTDs,2,
Texas,2023,puntReturnTDs,2,
Texas,2023,netPassingYards,4047,
Texas,2023,kickReturnTDs,1,
Texas,2023,interceptionYards,210,
Texas,2023,fumblesRecovered,8,
Texas,2023,kickReturns,33,
Texas,2023,passingTDs,25,
Texas,2023,puntReturns,27,
Texas,2023,tacklesForLoss,79,
Texas,2023,thirdDowns,185,
Texas,2023,rushingTDs,29,
Texas,2023,possessionTime,26223,
Texas,2023,passAttempts,475,
Texas,2023,fourthDowns,31,
Texas,2023,firstDowns,323,
Texas,2023,thirdDownConversions,71,
Texas,2023,fourthDownConversions,19,
Texas,2023,kickReturnYards,636,
Texas,2023,passesIntercepted,16,
Texas,2023,passCompletions,317,
Texas,2023,penaltyYards,731,
Texas,2023,interceptions,9,
Texas,2023,rushingAttempts,527,
Texas,2023,turnovers,18,
Texas,2023,games,14,
Texas,2023,sacks,29,
Texas,2023,fumblesLost,9,
Texas,2023,penalties,92,
Texas State,2023,fourthDownConversions,21,
Texas State,2023,fumblesRecovered,10,
Texas State,2023,passesIntercepted,11,
Texas State,2023,passAttempts,429,
Texas State,2023,thirdDownConversions,81,
Texas State,2023,kickReturnTDs,2,
Texas State,2023,rushingTDs,33,
Texas State,2023,firstDowns,311,
Texas State,2023,interceptions,9,
Texas State,2023,puntReturnTDs,0,
Texas State,2023,fourthDowns,32,
Texas State,2023,penaltyYards,900,
Texas State,2023,passCompletions,287,
Texas State,2023,thirdDowns,184,
Texas State,2023,puntReturns,13,
Texas State,2023,penalties,95,
Texas State,2023,kickReturns,39,
Texas State,2023,interceptionTDs,2,
Texas State,2023,passingTDs,24,
Texas State,2023,netPassingYards,3522,
Texas State,2023,rushingYards,2439,
Texas State,2023,games,13,
Texas State,2023,turnovers,23,
Texas State,2023,interceptionYards,141,
Texas State,2023,totalYards,5961,
Texas State,2023,fumblesLost,14,
Texas State,2023,rushingAttempts,529,
Texas State,2023,puntReturnYards,100,
Texas State,2023,sacks,38,
Texas State,2023,tacklesForLoss,106,
Texas State,2023,kickReturnYards,1017,
Texas State,2023,possessionTime,22755,
Texas Tech,2023,puntReturns,15,
Texas Tech,2023,puntReturnYards,261,
Texas Tech,2023,games,13,
Texas Tech,2023,fumblesRecovered,4,
Texas Tech,2023,fumblesLost,5,
Texas Tech,2023,kickReturns,33,
Texas Tech,2023,kickReturnTDs,1,
Texas Tech,2023,sacks,28,
Texas Tech,2023,tacklesForLoss,68,
Texas Tech,2023,turnovers,23,
Texas Tech,2023,puntReturnTDs,1,
Texas Tech,2023,interceptionTDs,1,
Texas Tech,2023,rushingTDs,17,
Texas Tech,2023,netPassingYards,2909,
Texas Tech,2023,passAttempts,471,
Texas Tech,2023,interceptionYards,121,
Texas Tech,2023,passesIntercepted,13,
Texas Tech,2023,interceptions,18,
Texas Tech,2023,fourthDownConversions,24,
Texas Tech,2023,thirdDowns,194,
Texas Tech,2023,thirdDownConversions,77,
Texas Tech,2023,passingTDs,24,
Texas Tech,2023,possessionTime,22425,
Texas Tech,2023,fourthDowns,37,
Texas Tech,2023,penaltyYards,649,
Texas Tech,2023,passCompletions,284,
Texas Tech,2023,rushingYards,2117,
Texas Tech,2023,rushingAttempts,474,
Texas Tech,2023,firstDowns,285,
Texas Tech,2023,penalties,70,
Texas Tech,2023,kickReturnYards,841,
Texas Tech,2023,totalYards,5026,
Toledo,2023,possessionTime,23459,
Toledo,2023,passCompletions,232,
Toledo,2023,rushingTDs,31,
Toledo,2023,turnovers,21,
Toledo,2023,firstDowns,284,
Toledo,2023,passingTDs,26,
Toledo,2023,games,14,
Toledo,2023,rushingAttempts,524,
Toledo,2023,kickReturns,42,
Toledo,2023,fourthDowns,22,
Toledo,2023,kickReturnTDs,1,
Toledo,2023,totalYards,5867,
Toledo,2023,fourthDownConversions,13,
Toledo,2023,fumblesRecovered,7,
Toledo,2023,penaltyYards,866,
Toledo,2023,puntReturnTDs,0,
Toledo,2023,tacklesForLoss,80,
Toledo,2023,passAttempts,377,
Toledo,2023,puntReturns,20,
Toledo,2023,interceptionYards,96,
Toledo,2023,kickReturnYards,868,
Toledo,2023,penalties,93,
Toledo,2023,thirdDowns,179,
Toledo,2023,thirdDownConversions,79,
Toledo,2023,interceptions,10,
Toledo,2023,netPassingYards,3083,
Toledo,2023,sacks,38,
Toledo,2023,rushingYards,2784,
Toledo,2023,puntReturnYards,108,
Toledo,2023,fumblesLost,11,
Toledo,2023,interceptionTDs,1,
Toledo,2023,passesIntercepted,11,
Troy,2023,netPassingYards,3712,
Troy,2023,rushingTDs,19,
Troy,2023,puntReturnYards,91,
Troy,2023,passAttempts,456,
Troy,2023,thirdDownConversions,77,
Troy,2023,interceptionYards,63,
Troy,2023,kickReturnTDs,0,
Troy,2023,fumblesLost,12,
Troy,2023,passesIntercepted,10,
Troy,2023,rushingYards,2154,
Troy,2023,penaltyYards,650,
Troy,2023,kickReturnYards,413,
Troy,2023,fourthDownConversions,13,
Troy,2023,passingTDs,29,
Troy,2023,totalYards,5866,
Troy,2023,kickReturns,21,
Troy,2023,tacklesForLoss,102,
Troy,2023,penalties,72,
Troy,2023,interceptionTDs,1,
Troy,2023,fourthDowns,29,
Troy,2023,thirdDowns,189,
Troy,2023,games,14,
Troy,2023,sacks,46,
Troy,2023,rushingAttempts,485,
Troy,2023,fumblesRecovered,13,
Troy,2023,puntReturns,17,
Troy,2023,firstDowns,298,
Troy,2023,interceptions,6,
Troy,2023,puntReturnTDs,0,
Troy,2023,turnovers,18,
Troy,2023,passCompletions,279,
Troy,2023,possessionTime,26037,
Tulane,2023,possessionTime,26329,
Tulane,2023,interceptionTDs,0,
Tulane,2023,puntReturnTDs,1,
Tulane,2023,penalties,67,
Tulane,2023,tacklesForLoss,86,
Tulane,2023,interceptionYards,138,
Tulane,2023,kickReturnYards,670,
Tulane,2023,kickReturns,28,
Tulane,2023,passCompletions,229,
Tulane,2023,fumblesRecovered,11,
Tulane,2023,rushingYards,2171,
Tulane,2023,kickReturnTDs,1,
Tulane,2023,puntReturns,15,
Tulane,2023,netPassingYards,3010,
Tulane,2023,turnovers,20,
Tulane,2023,fourthDowns,32,
Tulane,2023,fumblesLost,13,
Tulane,2023,games,14,
Tulane,2023,totalYards,5181,
Tulane,2023,rushingAttempts,527,
Tulane,2023,passesIntercepted,17,
Tulane,2023,interceptions,7,
Tulane,2023,puntReturnYards,126,
Tulane,2023,thirdDownConversions,71,
Tulane,2023,rushingTDs,16,
Tulane,2023,fourthDownConversions,19,
Tulane,2023,passAttempts,368,
Tulane,2023,firstDowns,257,
Tulane,2023,sacks,35,
Tulane,2023,thirdDowns,186,
Tulane,2023,penaltyYards,600,
Tulane,2023,passingTDs,25,
Tulsa,2023,interceptionYards,-1,
Tulsa,2023,passAttempts,334,
Tulsa,2023,sacks,21,
Tulsa,2023,rushingTDs,13,
Tulsa,2023,kickReturnYards,320,
Tulsa,2023,kickReturnTDs,0,
Tulsa,2023,passCompletions,190,
Tulsa,2023,netPassingYards,2456,
Tulsa,2023,tacklesForLoss,65,
Tulsa,2023,puntReturnTDs,0,
Tulsa,2023,kickReturns,15,
Tulsa,2023,games,12,
Tulsa,2023,turnovers,24,
Tulsa,2023,totalYards,4627,
Tulsa,2023,passesIntercepted,10,
Tulsa,2023,thirdDowns,195,
Tulsa,2023,rushingYards,2171,
Tulsa,2023,fumblesRecovered,10,
Tulsa,2023,firstDowns,238,
Tulsa,2023,fourthDowns,16,
Tulsa,2023,rushingAttempts,527,
Tulsa,2023,possessionTime,21386,
Tulsa,2023,puntReturns,7,
Tulsa,2023,thirdDownConversions,87,
Tulsa,2023,fourthDownConversions,7,
Tulsa,2023,interceptionTDs,0,
Tulsa,2023,interceptions,19,
Tulsa,2023,fumblesLost,5,
Tulsa,2023,penaltyYards,519,
Tulsa,2023,puntReturnYards,67,
Tulsa,2023,passingTDs,20,
Tulsa,2023,penalties,61,
UAB,2023,interceptionYards,137,
UAB,2023,tacklesForLoss,49,
UAB,2023,thirdDownConversions,64,
UAB,2023,passingTDs,22,
UAB,2023,kickReturns,31,
UAB,2023,fumblesRecovered,10,
UAB,2023,interceptionTDs,1,
UAB,2023,passAttempts,427,
UAB,2023,fourthDownConversions,13,
UAB,2023,turnovers,20,
UAB,2023,kickReturnTDs,0,
UAB,2023,firstDowns,284,
UAB,2023,possessionTime,21050,
UAB,2023,netPassingYards,3467,
UAB,2023,penalties,80,
UAB,2023,fourthDowns,27,
UAB,2023,sacks,27,
UAB,2023,penaltyYards,675,
UAB,2023,thirdDowns,159,
UAB,2023,games,12,
UAB,2023,rushingYards,1933,
UAB,2023,puntReturnTDs,0,
UAB,2023,fumblesLost,7,
UAB,2023,passCompletions,306,
UAB,2023,passesIntercepted,10,
UAB,2023,kickReturnYards,572,
UAB,2023,puntReturnYards,60,
UAB,2023,rushingTDs,24,
UAB,2023,rushingAttempts,426,
UAB,2023,puntReturns,7,
UAB,2023,interceptions,13,
UAB,2023,totalYards,5400,
UCF,2023,kickReturnYards,390,
UCF,2023,turnovers,18,
UCF,2023,passesIntercepted,12,
UCF,2023,fumblesRecovered,4,
UCF,2023,rushingTDs,28,
UCF,2023,passAttempts,366,
UCF,2023,rushingYards,2967,
UCF,2023,fourthDownConversions,13,
UCF,2023,passingTDs,24,
UCF,2023,thirdDownConversions,83,
UCF,2023,interceptionYards,135,
UCF,2023,totalYards,6331,
UCF,2023,netPassingYards,3364,
UCF,2023,possessionTime,22523,
UCF,2023,fourthDowns,23,
UCF,2023,rushingAttempts,529,
UCF,2023,interceptions,11,
UCF,2023,kickReturns,20,
UCF,2023,penaltyYards,651,
UCF,2023,games,13,
UCF,2023,tacklesForLoss,55,
UCF,2023,kickReturnTDs,0,
UCF,2023,puntReturns,17,
UCF,2023,sacks,22,
UCF,2023,passCompletions,229,
UCF,2023,fumblesLost,7,
UCF,2023,interceptionTDs,0,
UCF,2023,firstDowns,300,
UCF,2023,puntReturnTDs,0,
UCF,2023,penalties,79,
UCF,2023,thirdDowns,169,
UCF,2023,puntReturnYards,156,
UCLA,2023,rushingAttempts,527,
UCLA,2023,kickReturnTDs,0,
UCLA,2023,penaltyYards,755,
UCLA,2023,interceptions,14,
UCLA,2023,puntReturnYards,126,
UCLA,2023,thirdDownConversions,88,
UCLA,2023,games,13,
UCLA,2023,sacks,42,
UCLA,2023,passingTDs,24,
UCLA,2023,netPassingYards,2979,
UCLA,2023,rushingYards,2573,
UCLA,2023,fourthDownConversions,15,
UCLA,2023,turnovers,22,
UCLA,2023,puntReturns,19,
UCLA,2023,fumblesRecovered,9,
UCLA,2023,tacklesForLoss,105,
UCLA,2023,rushingTDs,21,
UCLA,2023,passesIntercepted,15,
UCLA,2023,passAttempts,410,
UCLA,2023,kickReturns,21,
UCLA,2023,interceptionYards,108,
UCLA,2023,possessionTime,22643,
UCLA,2023,interceptionTDs,0,
UCLA,2023,firstDowns,278,
UCLA,2023,passCompletions,238,
UCLA,2023,puntReturnTDs,0,
UCLA,2023,kickReturnYards,428,
UCLA,2023,thirdDowns,198,
UCLA,2023,fourthDowns,32,
UCLA,2023,fumblesLost,8,
UCLA,2023,totalYards,5552,
UCLA,2023,penalties,92,
UConn,2023,rushingAttempts,394,
UConn,2023,interceptionTDs,1,
UConn,2023,possessionTime,22510,
UConn,2023,turnovers,17,
UConn,2023,games,12,
UConn,2023,interceptionYards,45,
UConn,2023,fourthDownConversions,8,
UConn,2023,thirdDowns,166,
UConn,2023,passingTDs,12,
UConn,2023,passesIntercepted,6,
UConn,2023,kickReturns,34,
UConn,2023,puntReturns,11,
UConn,2023,tacklesForLoss,68,
UConn,2023,rushingYards,1639,
UConn,2023,firstDowns,217,
UConn,2023,kickReturnYards,628,
UConn,2023,rushingTDs,15,
UConn,2023,interceptions,7,
UConn,2023,puntReturnYards,47,
UConn,2023,sacks,16,
UConn,2023,fourthDowns,21,
UConn,2023,puntReturnTDs,0,
UConn,2023,kickReturnTDs,0,
UConn,2023,fumblesRecovered,7,
UConn,2023,fumblesLost,10,
UConn,2023,passAttempts,381,
UConn,2023,penalties,73,
UConn,2023,thirdDownConversions,58,
UConn,2023,totalYards,3923,
UConn,2023,netPassingYards,2284,
UConn,2023,penaltyYards,645,
UConn,2023,passCompletions,219,
UL Monroe,2023,penaltyYards,643,
UL Monroe,2023,fourthDowns,26,
UL Monroe,2023,passingTDs,15,
UL Monroe,2023,puntReturns,10,
UL Monroe,2023,kickReturnTDs,0,
UL Monroe,2023,interceptions,13,
UL Monroe,2023,rushingAttempts,415,
UL Monroe,2023,kickReturns,29,
UL Monroe,2023,kickReturnYards,493,
UL Monroe,2023,firstDowns,190,
UL Monroe,2023,tacklesForLoss,73,
UL Monroe,2023,interceptionTDs,1,
UL Monroe,2023,passAttempts,345,
UL Monroe,2023,possessionTime,19468,
UL Monroe,2023,interceptionYards,154,
UL Monroe,2023,totalYards,3853,
UL Monroe,2023,passesIntercepted,11,
UL Monroe,2023,netPassingYards,2098,
UL Monroe,2023,fumblesRecovered,8,
UL Monroe,2023,fourthDownConversions,9,
UL Monroe,2023,thirdDownConversions,56,
UL Monroe,2023,thirdDowns,173,
UL Monroe,2023,fumblesLost,5,
UL Monroe,2023,games,12,
UL Monroe,2023,passCompletions,177,
UL Monroe,2023,sacks,24,
UL Monroe,2023,rushingTDs,7,
UL Monroe,2023,puntReturnYards,96,
UL Monroe,2023,rushingYards,1755,
UL Monroe,2023,penalties,71,
UL Monroe,2023,puntReturnTDs,1,
UL Monroe,2023,turnovers,18,
UNLV,2023,passesIntercepted,17,
UNLV,2023,fumblesRecovered,10,
UNLV,2023,puntReturnYards,314,
UNLV,2023,passAttempts,404,
UNLV,2023,interceptionTDs,1,
UNLV,2023,thirdDowns,206,
UNLV,2023,rushingAttempts,538,
UNLV,2023,netPassingYards,3349,
UNLV,2023,rushingYards,2429,
UNLV,2023,kickReturnYards,994,
UNLV,2023,kickReturns,43,
UNLV,2023,passingTDs,17,
UNLV,2023,fourthDownConversions,9,
UNLV,2023,thirdDownConversions,101,
UNLV,2023,tacklesForLoss,61,
UNLV,2023,kickReturnTDs,0,
UNLV,2023,passCompletions,251,
UNLV,2023,puntReturnTDs,0,
UNLV,2023,penalties,96,
UNLV,2023,totalYards,5778,
UNLV,2023,interceptionYards,110,
UNLV,2023,puntReturns,20,
UNLV,2023,firstDowns,285,
UNLV,2023,turnovers,19,
UNLV,2023,sacks,21,
UNLV,2023,rushingTDs,39,
UNLV,2023,fourthDowns,20,
UNLV,2023,possessionTime,23710,
UNLV,2023,penaltyYards,865,
UNLV,2023,games,14,
UNLV,2023,interceptions,12,
UNLV,2023,fumblesLost,7,
USC,2023,passAttempts,461,
USC,2023,firstDowns,292,
USC,2023,kickReturnYards,552,
USC,2023,penalties,95,
USC,2023,fourthDowns,18,
USC,2023,passesIntercepted,7,
USC,2023,netPassingYards,4329,
USC,2023,rushingYards,1735,
USC,2023,kickReturns,30,
USC,2023,rushingAttempts,362,
USC,2023,rushingTDs,33,
USC,2023,passCompletions,314,
USC,2023,passingTDs,37,
USC,2023,totalYards,6064,
USC,2023,tacklesForLoss,75,
USC,2023,interceptionYards,127,
USC,2023,interceptionTDs,1,
USC,2023,games,13,
USC,2023,fumblesLost,11,
USC,2023,interceptions,6,
USC,2023,fourthDownConversions,11,
USC,2023,thirdDownConversions,62,
USC,2023,puntReturnYards,380,
USC,2023,fumblesRecovered,9,
USC,2023,puntReturnTDs,1,
USC,2023,kickReturnTDs,1,
USC,2023,puntReturns,23,
USC,2023,possessionTime,21558,
USC,2023,penaltyYards,844,
USC,2023,turnovers,17,
USC,2023,thirdDowns,143,
USC,2023,sacks,28,
Utah,2023,thirdDownConversions,81,
Utah,2023,puntReturnTDs,0,
Utah,2023,interceptions,11,
Utah,2023,thirdDowns,196,
Utah,2023,tacklesForLoss,75,
Utah,2023,fourthDownConversions,12,
Utah,2023,passingTDs,15,
Utah,2023,kickReturns,21,
Utah,2023,turnovers,13,
Utah,2023,penalties,64,
Utah,2023,kickReturnTDs,0,
Utah,2023,rushingTDs,19,
Utah,2023,totalYards,4529,
Utah,2023,kickReturnYards,425,
Utah,2023,fumblesLost,2,
Utah,2023,firstDowns,244,
Utah,2023,penaltyYards,536,
Utah,2023,fumblesRecovered,7,
Utah,2023,rushingAttempts,562,
Utah,2023,passCompletions,189,
Utah,2023,fourthDowns,29,
Utah,2023,puntReturnYards,111,
Utah,2023,passesIntercepted,8,
Utah,2023,interceptionTDs,2,
Utah,2023,passAttempts,328,
Utah,2023,sacks,36,
Utah,2023,rushingYards,2373,
Utah,2023,games,13,
Utah,2023,possessionTime,26578,
Utah,2023,interceptionYards,82,
Utah,2023,netPassingYards,2156,
Utah,2023,puntReturns,24,
Utah State,2023,rushingTDs,18,
Utah State,2023,netPassingYards,3305,
Utah State,2023,totalYards,5702,
Utah State,2023,interceptionTDs,3,
Utah State,2023,rushingYards,2397,
Utah State,2023,penalties,97,
Utah State,2023,puntReturnYards,259,
Utah State,2023,puntReturns,29,
Utah State,2023,passAttempts,436,
Utah State,2023,games,13,
Utah State,2023,passesIntercepted,10,
Utah State,2023,thirdDownConversions,67,
